current_age,per_capita_income,yearly_income,total_debt,credit_score,num_credit_cards,amount,use_chip,debt_to_income,default_risk,gender_Female,gender_Male,gender_Other
57,54607,655285,0,730,5,2899.63,Yes,0.0,0,0,1,0
65,86821,1041853,0,661,5,1599.74,No,0.0,0,1,0,0
66,25567,306809,110642,617,2,2310.26,Yes,0.36062175490288745,0,0,1,0
49,80256,963075,90981,826,5,1033.07,Yes,0.09446927809360642,0,0,1,0
34,50144,601733,53703,693,3,3127.1,Yes,0.08924722426724145,0,1,0,0
22,26404,316853,103557,645,2,4606.02,No,0.32682979173307497,0,0,1,0
20,27159,325910,115023,614,2,626.06,Yes,0.3529287226534933,0,0,1,0
53,27493,329917,70414,738,3,6335.16,Yes,0.21342943831327274,0,0,1,0
36,71066,852798,160425,661,3,9412.71,No,0.18811606030970993,0,0,1,0
37,81685,980221,122066,688,2,2769.76,No,0.12452906028334426,0,0,1,0
55,20353,244231,0,793,1,4934.42,Yes,0.0,0,0,1,0
41,90804,1089647,0,624,5,238.88,Yes,0.0,0,1,0,0
54,81197,974359,407805,748,3,2638.47,No,0.41853669951219213,0,1,0,0
25,26209,314506,0,764,1,3794.66,Yes,0.0,0,0,0,1
67,88573,1062877,547346,750,4,1765.64,Yes,0.5149664542557606,0,1,0,0
32,12500,150000,0,647,1,2821.98,Yes,0.0,0,0,1,0
24,29037,348441,93023,814,3,2138.91,Yes,0.26696915690174233,0,1,0,0
51,109143,1309720,294348,790,5,3006.71,No,0.22474116605075894,0,0,1,0
37,35610,427323,0,748,2,2697.77,Yes,0.0,0,0,1,0
42,51674,620083,92848,558,5,1966.59,No,0.14973479356795782,0,0,1,0
54,23692,284305,18225,687,2,3552.97,Yes,0.06410369145811716,0,0,1,0
38,31370,376434,0,676,3,2256.66,Yes,0.0,0,0,1,0
48,89917,1079006,497371,553,3,773.15,Yes,0.46095295114206963,0,1,0,0
58,36680,440158,100055,646,3,1464.13,No,0.22731610012768141,0,0,1,0
53,25336,304026,0,743,3,1013.2,Yes,0.0,0,1,0,0
41,34631,415571,38812,657,1,2804.73,No,0.09339438988764856,0,0,1,0
39,47999,575984,0,678,2,3444.38,Yes,0.0,0,0,1,0
36,35671,428047,0,739,2,2040.62,Yes,0.0,0,0,1,0
67,51373,616474,0,650,3,1920.02,No,0.0,0,1,0,0
28,65511,786129,522656,688,4,695.44,No,0.6648476267889876,0,1,0,0
24,128360,1540317,198664,627,4,1661.66,Yes,0.12897604843678281,0,0,1,0
57,84271,1011256,186412,710,4,2466.49,No,0.18433710158456415,0,1,0,0
65,34738,416861,0,747,1,4448.13,No,0.0,0,1,0,0
30,38231,458772,45105,824,1,5902.95,Yes,0.09831681096492376,0,0,1,0
26,71493,857916,349114,701,3,3286.73,No,0.40693261344933535,0,1,0,0
65,86821,1041853,0,661,5,2063.72,Yes,0.0,0,1,0,0
46,30962,371542,70488,744,2,1493.77,No,0.18971744782554867,0,0,0,1
38,28039,336473,0,675,1,1392.53,Yes,0.0,0,1,0,0
66,52852,634223,484511,662,3,3546.93,Yes,0.7639442278189217,0,0,1,0
45,23719,284626,0,661,2,3138.18,No,0.0,0,1,0,0
36,60186,722226,117504,803,4,2587.33,Yes,0.16269699512341013,0,1,0,0
62,17030,204358,52435,475,1,2746.36,Yes,0.25658403390129086,0,0,1,0
60,102982,1235780,423877,637,4,685.49,Yes,0.3430036090566282,0,0,1,0
63,42177,506119,47235,637,1,1698.18,No,0.09332785372609999,0,1,0,0
30,32270,387243,158310,620,2,461.85,Yes,0.4088130708624817,0,0,1,0
23,55529,666351,113639,674,3,1185.45,No,0.17053925033503364,0,0,1,0
70,21254,255042,126869,648,2,6062.84,Yes,0.4974435583158852,0,0,1,0
60,21454,257444,53987,786,1,2473.37,Yes,0.209703857926384,0,0,1,0
43,43023,516275,75766,662,3,793.73,Yes,0.14675512081739384,0,1,0,0
27,27536,330431,139026,679,1,723.08,No,0.42074139532913074,0,0,1,0
70,53395,640745,114565,657,5,3470.25,Yes,0.17879967849924697,0,1,0,0
19,61061,732732,364625,694,4,1123.68,Yes,0.49762396073871484,0,1,0,0
66,87468,1049610,0,820,3,7059.77,Yes,0.0,0,1,0,0
40,29845,358135,0,713,1,1860.1,No,0.0,0,0,1,0
49,44543,534520,0,676,1,5890.37,Yes,0.0,0,1,0,0
30,26034,312406,0,823,2,6963.41,Yes,0.0,0,1,0,0
67,64155,769857,165859,698,4,3435.75,Yes,0.21544130923015573,0,1,0,0
22,67004,804045,0,759,4,2902.13,Yes,0.0,0,0,1,0
60,102982,1235780,423877,637,4,2009.91,Yes,0.3430036090566282,0,0,1,0
63,25948,311375,0,648,1,2048.9,Yes,0.0,0,0,1,0
66,61714,740571,0,635,4,7750.05,Yes,0.0,0,1,0,0
35,77942,935306,359167,872,4,3552.9,Yes,0.38401015282698925,0,1,0,0
67,54742,656901,308597,677,4,3887.6,No,0.4697770288064716,0,1,0,0
59,51089,613069,197861,649,3,615.24,No,0.3227385498206564,0,1,0,0
36,55969,671623,0,657,3,1736.49,Yes,0.0,0,0,0,1
36,44281,531372,257773,736,1,4027.63,Yes,0.48510836099756854,0,0,1,0
39,125157,1501885,0,712,4,7911.89,Yes,0.0,0,1,0,0
45,51792,621499,160920,739,2,1663.86,Yes,0.2589223796015762,0,0,1,0
43,55995,671943,0,711,4,1125.81,Yes,0.0,0,1,0,0
29,46432,557190,195004,636,3,5458.23,Yes,0.3499775660008256,0,1,0,0
33,53469,641626,161472,782,4,4242.1,Yes,0.25166062472530726,0,0,1,0
54,56821,681849,238812,651,5,845.25,Yes,0.35024176907203797,0,1,0,0
26,62951,755414,460729,600,5,6948.12,Yes,0.6099026494081391,0,1,0,0
68,27773,333278,0,560,2,200.26,Yes,0.0,0,1,0,0
45,54296,651549,15180,601,3,1815.86,Yes,0.023298324454492293,0,0,1,0
50,250000,3000000,1725561,627,4,3193.09,No,0.575187,0,1,0,0
57,38411,460931,0,698,2,1818.65,Yes,0.0,0,0,1,0
70,98628,1183536,0,810,3,7726.92,No,0.0,0,1,0,0
67,59906,718875,239920,815,4,1413.63,Yes,0.3337436967483916,0,0,1,0
28,175127,2101519,650617,597,4,653.5,Yes,0.309593679619361,0,1,0,0
66,64446,773349,375642,720,4,3125.24,Yes,0.4857341252138426,0,0,1,0
55,26022,312270,35145,689,2,2680.68,Yes,0.11254683447017004,0,1,0,0
68,24163,289952,48093,734,2,1576.79,Yes,0.1658653846153846,0,1,0,0
48,34550,414606,58899,713,2,3648.74,No,0.14206017279055297,0,0,1,0
44,79776,957313,0,754,4,953.45,Yes,0.0,0,0,1,0
36,93637,1123648,296368,662,2,689.5,Yes,0.26375519735717945,0,0,1,0
60,29433,353197,0,900,1,5624.18,Yes,0.0,0,0,1,0
22,105692,1268303,252141,777,4,5262.91,No,0.1988018635925327,0,1,0,0
41,28552,342621,84289,721,2,3918.98,No,0.2460123576780174,0,0,1,0
58,141362,1696349,0,647,3,4737.67,Yes,0.0,0,1,0,0
44,79776,957313,0,754,4,2157.64,No,0.0,0,0,1,0
65,41178,494130,280217,747,3,1968.44,No,0.5670916560419322,0,0,1,0
32,182639,2191664,1817384,500,1,2964.64,No,0.8292256477270239,1,0,0,1
23,84727,1016728,489275,683,4,833.35,Yes,0.48122506707792057,0,1,0,0
67,12500,150000,0,792,1,2260.76,No,0.0,0,0,1,0
20,64786,777436,0,696,4,2047.94,Yes,0.0,0,0,1,0
58,114354,1372248,330666,705,4,1385.59,Yes,0.24096664742816168,0,1,0,0
62,22311,267737,33993,678,2,3691.27,Yes,0.12696414765236033,0,0,1,0
56,90954,1091454,297419,706,3,1622.63,Yes,0.27249797059702013,0,0,1,0
47,39635,475615,0,741,2,1035.5,Yes,0.0,0,1,0,0
21,24133,289597,88678,667,3,3672.56,Yes,0.3062117356188082,0,1,0,0
62,34670,416036,0,780,2,4514.21,No,0.0,0,0,1,0
35,66574,798882,583281,687,2,908.66,No,0.7301215949289132,0,0,0,1
45,80372,964460,0,776,4,2592.36,Yes,0.0,0,0,1,0
57,62813,753758,22254,764,3,1622.81,No,0.029524064752878245,0,0,1,0
49,37383,448596,98495,720,2,10441.72,No,0.21956281375669867,0,0,1,0
63,85472,1025670,0,700,3,2699.78,Yes,0.0,0,0,1,0
66,74829,897946,0,715,5,3629.56,No,0.0,0,1,0,0
67,64456,773466,115342,781,4,2526.48,Yes,0.14912355552797407,0,1,0,0
43,72086,865037,202397,780,5,2853.91,No,0.2339749629206612,0,0,1,0
67,33740,404885,0,866,1,3677.67,No,0.0,0,0,1,0
55,37053,444634,97674,686,3,3137.31,Yes,0.21967280954672833,0,1,0,0
50,143116,1717388,803559,606,3,169.67,Yes,0.46789601417967286,0,0,1,0
30,57985,695823,160898,796,3,367.52,No,0.2312340925781413,0,0,1,0
38,79435,953217,87864,729,2,2495.16,No,0.09217628304992462,0,1,0,0
36,114584,1375004,0,900,4,6287.1,Yes,0.0,0,1,0,0
42,76724,920693,445003,737,3,1120.23,Yes,0.48333483582475373,0,0,1,0
56,26194,314324,0,794,2,1663.93,Yes,0.0,0,0,1,0
43,60168,722022,586405,694,3,3378.52,Yes,0.8121705432798446,0,0,1,0
70,47475,569704,0,600,2,1689.0,No,0.0,0,1,0,0
60,81238,974853,0,865,2,1381.51,Yes,0.0,0,0,1,0
54,86201,1034416,284319,701,2,2120.68,Yes,0.2748594375957062,0,1,0,0
25,36838,442054,75316,620,1,1493.76,No,0.17037737470987707,0,1,0,0
43,177095,2125138,417700,699,3,1785.87,Yes,0.19655194156802994,0,0,1,0
50,62973,755679,0,615,3,4745.02,Yes,0.0,0,0,1,0
45,65796,789553,219478,731,3,4017.16,No,0.27797753918989604,0,1,0,0
67,81518,978218,468323,664,4,3290.29,No,0.4787511577174004,0,1,0,0
29,70480,845760,0,785,2,1281.22,Yes,0.0,0,1,0,0
49,54951,659410,207351,661,3,4941.69,Yes,0.31444928041734277,0,0,1,0
62,28137,337648,116577,845,3,1969.4,Yes,0.34526192958347157,0,0,1,0
38,85301,1023616,187047,680,4,253.84,Yes,0.18273161029135926,0,1,0,0
26,121035,1452418,435646,561,3,1215.06,Yes,0.2999453325420093,0,1,0,0
26,28668,344020,0,696,1,1574.53,Yes,0.0,0,1,0,0
38,86953,1043432,248908,572,2,1249.94,No,0.23854740893512946,0,0,1,0
19,81138,973658,0,717,4,3856.68,No,0.0,0,1,0,0
27,74393,892712,85098,623,4,3634.77,Yes,0.09532525607362732,0,1,0,0
36,39296,471555,0,698,3,2258.81,No,0.0,0,1,0,0
65,163419,1961023,833182,614,3,2750.11,Yes,0.42487110044094334,0,1,0,0
66,58786,705426,40180,688,4,4410.19,No,0.05695849033066544,0,0,1,0
47,124979,1499751,455897,601,4,5125.96,Yes,0.303981794311189,0,0,1,0
20,39292,471506,126305,666,2,2422.82,No,0.26787570041526515,0,1,0,0
50,12800,153600,0,786,1,1240.93,Yes,0.0,0,0,1,0
41,31502,378019,0,586,3,1306.18,No,0.0,0,1,0,0
26,60659,727903,290695,625,5,984.42,Yes,0.39935953004727276,0,0,1,0
35,26146,313748,36766,859,3,4060.17,Yes,0.11718321710417277,0,0,0,1
27,27692,332308,119021,669,1,5116.62,No,0.35816471466230126,0,1,0,0
66,25787,309439,127122,585,3,3151.32,No,0.4108144093019949,0,0,1,0
70,104572,1254863,0,595,4,3130.2,Yes,0.0,0,0,0,1
28,55966,671593,0,726,3,1971.21,Yes,0.0,0,1,0,0
59,31377,376528,0,603,3,1876.92,Yes,0.0,0,0,1,0
27,38229,458744,132817,578,2,1572.84,Yes,0.2895231327276215,0,0,1,0
50,50480,605755,154737,628,3,3460.53,Yes,0.25544485806968165,0,1,0,0
54,53677,644126,74864,720,4,974.25,Yes,0.11622570739265299,0,1,0,0
40,54664,655964,107666,640,4,2622.1,Yes,0.1641340073540621,0,1,0,0
50,53547,642562,71446,794,3,2204.62,Yes,0.11118927045172294,0,1,0,0
21,30081,360970,72470,767,2,3642.51,Yes,0.20076460647699254,0,0,1,0
54,53055,636662,19884,668,3,9698.04,Yes,0.03123164253559974,0,0,1,0
55,33805,405665,146866,659,1,4430.99,Yes,0.36203764189663884,0,0,1,0
43,60168,722022,586405,694,3,5247.18,Yes,0.8121705432798446,0,0,1,0
63,116603,1399232,0,657,4,4896.06,Yes,0.0,0,1,0,0
23,81735,980821,0,720,5,2347.16,Yes,0.0,0,1,0,0
33,32919,395026,120871,703,3,5333.65,No,0.305982391032489,0,0,1,0
55,25416,304994,89703,646,2,2906.85,Yes,0.2941139825701489,0,0,1,0
59,80996,971948,0,689,4,1629.58,Yes,0.0,0,1,0,0
57,23138,277654,102557,647,2,5984.07,No,0.36936979117894936,0,1,0,0
27,35412,424938,255960,732,1,485.17,No,0.602346695282606,0,0,1,0
37,87082,1044978,155880,670,3,1805.75,Yes,0.1491706045486125,0,1,0,0
44,82029,984351,251047,710,3,2672.97,Yes,0.25503809108742714,0,1,0,0
59,12500,150000,19213,659,1,1896.42,No,0.12808666666666665,0,1,0,0
30,86271,1035250,32899,683,4,6061.58,Yes,0.031778797391934316,0,1,0,0
21,67701,812407,429794,642,4,2378.17,Yes,0.5290377852480346,0,1,0,0
48,50460,605516,152324,716,4,3008.95,Yes,0.2515606524022487,0,0,1,0
53,79926,959115,86614,802,4,9956.0,No,0.09030616766498283,0,1,0,0
47,27990,335880,0,883,1,5133.57,Yes,0.0,0,1,0,0
42,67203,806431,158879,605,2,2797.02,No,0.19701499570329017,0,1,0,0
28,31865,382383,244798,780,1,719.19,No,0.6401905942471292,0,0,1,0
65,67080,804959,0,816,3,1711.1,Yes,0.0,0,1,0,0
57,68228,818735,199459,715,3,1115.45,Yes,0.24361850904138702,0,1,0,0
36,47301,567611,222642,622,1,1987.04,Yes,0.39224398399608185,0,1,0,0
33,19314,231763,0,843,1,1293.49,No,0.0,0,0,1,0
68,93724,1124689,158266,661,4,6922.82,Yes,0.1407197900930835,0,0,1,0
30,64189,770271,120285,658,2,2170.25,No,0.15615932574379665,0,0,1,0
48,65472,785669,101529,777,3,4243.16,No,0.12922617539956394,0,1,0,0
45,34151,409816,142042,791,3,452.28,Yes,0.346599449509048,0,1,0,0
36,61175,734097,0,799,4,998.01,Yes,0.0,0,0,0,1
58,58332,699989,333452,658,4,3252.9,Yes,0.47636748577477644,0,0,1,0
30,22939,275268,73112,642,3,5486.43,No,0.26560297600883503,0,0,1,0
58,58332,699989,333452,658,4,568.62,No,0.47636748577477644,0,0,1,0
50,62973,755679,0,615,3,654.05,Yes,0.0,0,0,1,0
37,43109,517305,130597,753,1,1271.54,Yes,0.25245648118614744,0,0,1,0
24,29977,359720,101699,716,1,4434.26,Yes,0.2827171133103525,0,1,0,0
62,56480,677760,362968,800,3,1122.98,Yes,0.5355406043437205,0,0,1,0
48,22125,265495,96008,718,1,1110.19,No,0.3616188628787736,0,1,0,0
36,52401,628809,275561,638,2,2279.46,No,0.4382268701624818,0,0,1,0
43,55995,671943,0,711,4,1245.62,Yes,0.0,0,1,0,0
36,65624,787483,429530,597,5,1041.81,No,0.5454466953572331,1,1,0,0
44,57049,684589,267824,595,5,791.6,No,0.39121867280952516,0,1,0,0
32,91563,1098755,0,631,3,1676.06,Yes,0.0,0,0,1,0
24,57912,694942,366078,629,5,818.79,No,0.526774896322283,0,0,1,0
43,21341,256091,19150,792,3,3786.11,Yes,0.0747781062200546,0,1,0,0
70,73526,882306,88241,802,4,1801.14,Yes,0.1000117872937507,0,1,0,0
33,113892,1366707,0,648,2,4197.79,Yes,0.0,0,0,1,0
39,46450,557396,0,654,1,3515.87,Yes,0.0,0,1,0,0
22,14683,176191,29105,799,1,1281.36,No,0.16519004943498816,0,0,1,0
23,32917,395006,14643,674,1,3300.49,Yes,0.03707032298243571,0,0,1,0
42,44711,536528,135419,569,1,1401.38,Yes,0.2523987564488713,0,0,1,0
70,59946,719352,128648,600,5,4396.04,Yes,0.17883873263715122,0,1,0,0
62,29940,359277,23669,716,1,3695.21,Yes,0.06587953027886562,0,1,0,0
34,48910,586921,192054,773,1,2741.86,Yes,0.3272229141571012,0,1,0,0
59,26587,319041,22238,768,1,6105.62,No,0.06970264009954834,0,0,1,0
22,57380,688560,274545,648,3,8041.92,Yes,0.3987234227953991,0,1,0,0
69,40887,490647,180336,768,3,1614.23,Yes,0.3675473405523727,0,1,0,0
32,46659,559910,228267,684,2,6674.79,Yes,0.4076851636870211,0,1,0,0
54,62787,753446,223812,583,2,2170.34,No,0.29705114898745233,0,1,0,0
34,41961,503533,0,721,1,3965.34,Yes,0.0,0,1,0,0
56,21487,257844,0,679,2,1971.65,Yes,0.0,0,0,1,0
23,55529,666351,113639,674,3,681.0,No,0.17053925033503364,0,0,1,0
31,29316,351791,0,832,2,1751.21,No,0.0,0,0,1,0
27,55990,671874,148797,621,3,2263.46,Yes,0.22146563194884755,0,0,1,0
56,69593,835120,0,644,5,3885.95,Yes,0.0,0,1,0,0
46,35726,428716,0,755,1,2871.05,Yes,0.0,0,0,1,0
39,64299,771588,0,864,3,6872.19,Yes,0.0,0,1,0,0
25,29721,356655,0,782,3,1044.95,Yes,0.0,0,0,1,0
42,114566,1374788,237079,683,5,4728.27,No,0.1724476792058121,0,0,1,0
67,25778,309337,0,808,3,3627.38,Yes,0.0,0,1,0,0
44,39167,469999,171914,631,3,2246.63,No,0.36577524633031133,0,1,0,0
67,59906,718875,239920,815,4,7108.25,Yes,0.3337436967483916,0,0,1,0
42,54189,650265,93169,667,3,14600.58,Yes,0.1432785095307298,0,1,0,0
32,41629,499546,230657,695,1,4579.65,Yes,0.46173325379444535,0,0,1,0
68,67926,815115,413447,629,3,7422.48,Yes,0.5072253608386547,0,0,1,0
20,34824,417890,0,632,3,3594.22,Yes,0.0,0,1,0,0
36,41593,499117,49278,656,2,3353.84,No,0.0987303578118958,0,1,0,0
49,44524,534289,217127,796,1,219.15,No,0.4063849339963952,0,1,0,0
23,21409,256904,60818,701,3,1781.18,Yes,0.23673434434652632,0,1,0,0
52,123649,1483786,315273,841,3,6084.56,No,0.2124787536747213,0,1,0,0
45,31020,372243,0,679,3,2909.78,Yes,0.0,0,0,1,0
70,37820,453843,79891,812,1,2521.27,Yes,0.17603224022404224,0,0,1,0
57,59251,711012,101955,735,4,4179.86,Yes,0.14339420431722671,0,0,1,0
70,26430,317161,0,759,1,2185.08,Yes,0.0,0,1,0,0
65,42500,510004,101744,694,1,3794.8,Yes,0.19949647453745462,0,0,1,0
53,66774,801286,287265,628,5,2701.41,No,0.3585049532875902,0,1,0,0
30,38996,467953,22271,881,1,391.47,No,0.047592386414874996,0,1,0,0
39,68414,820965,0,834,3,4080.15,Yes,0.0,0,1,0,0
32,73400,880799,278868,733,4,1099.54,Yes,0.31660798888282116,0,1,0,0
47,26648,319776,0,778,3,3777.06,Yes,0.0,0,1,0,0
61,36566,438798,0,796,2,1461.91,Yes,0.0,0,1,0,0
36,74893,898715,0,757,3,802.08,No,0.0,0,0,1,0
53,76707,920481,319601,608,2,2595.08,Yes,0.34721086040885146,0,0,1,0
36,26270,315244,196936,616,3,186.35,Yes,0.6247097486391494,0,0,1,0
67,52962,635541,0,585,5,3507.73,Yes,0.0,0,0,1,0
42,83182,998183,0,627,4,2125.01,Yes,0.0,0,1,0,0
69,38669,464023,161858,653,1,5005.0,No,0.34881460617253884,0,1,0,0
29,51850,622201,194337,771,4,2950.11,Yes,0.31233797438448346,0,1,0,0
42,73253,879040,463601,684,4,757.48,Yes,0.5273946578085184,0,1,0,0
63,46152,553830,212552,637,1,7564.87,Yes,0.38378563819222505,0,0,1,0
67,37446,449356,157442,752,2,2429.33,No,0.3503725331363106,0,1,0,0
20,58001,696008,0,663,4,765.48,Yes,0.0,0,1,0,0
47,100927,1211127,145002,812,5,4522.21,No,0.1197248513161708,0,0,1,0
35,36912,442943,0,728,1,5168.87,Yes,0.0,0,1,0,0
43,31971,383647,37253,709,3,3003.34,Yes,0.097102284130985,0,0,1,0
20,60230,722756,212140,659,2,4932.7,Yes,0.2935153772504137,0,0,1,0
44,71483,857797,0,791,4,5852.88,Yes,0.0,0,1,0,0
44,82029,984351,251047,710,3,2515.48,No,0.25503809108742714,0,1,0,0
30,35785,429415,269105,620,2,1767.04,No,0.6266781551645844,0,0,1,0
42,36332,435978,189663,560,3,2279.86,Yes,0.4350288317300414,0,1,0,0
55,173805,2085660,0,633,4,3065.56,No,0.0,0,0,1,0
58,56512,678149,0,679,3,4713.55,Yes,0.0,0,0,0,1
64,132701,1592409,0,750,4,2542.4,Yes,0.0,0,0,1,0
23,22288,267453,62041,745,2,1521.34,Yes,0.23196972926084208,0,1,0,0
48,68319,819832,0,699,2,3354.66,No,0.0,0,1,0,0
49,65905,790860,32252,717,4,1509.49,No,0.040780922034241204,0,0,1,0
52,24298,291571,0,772,2,3539.23,Yes,0.0,0,0,1,0
62,33456,401473,0,680,3,5260.56,No,0.0,0,0,1,0
30,53999,647993,0,642,3,930.11,Yes,0.0,0,1,0,0
33,99475,1193699,145562,626,3,1589.72,Yes,0.12194196359383731,0,0,1,0
39,49524,594286,0,792,1,10880.38,Yes,0.0,0,0,1,0
61,23310,279717,78380,515,1,6142.4,Yes,0.2802117854831848,0,1,0,0
24,55664,667965,141159,691,3,1832.31,No,0.21132694078282543,0,1,0,0
25,85674,1028090,0,630,3,333.87,Yes,0.0,0,0,1,0
58,37916,454986,92242,673,3,3110.66,Yes,0.2027359083576198,0,0,1,0
61,64037,768442,0,767,2,3556.04,Yes,0.0,0,1,0,0
27,42255,507065,166536,595,1,6254.79,Yes,0.32843126620847424,0,1,0,0
24,132238,1586858,383738,721,4,5957.53,Yes,0.24182251972136135,0,0,1,0
66,70051,840613,0,594,4,1070.32,Yes,0.0,0,0,1,0
31,26093,313119,103514,614,3,1788.5,Yes,0.3305899673925888,0,0,1,0
69,116406,1396875,343120,658,2,4503.89,Yes,0.24563400447427294,0,0,1,0
61,76708,920496,159981,669,4,3026.86,No,0.17379869114042865,0,1,0,0
34,100695,1208343,713280,606,5,702.88,No,0.5902959672874342,0,0,1,0
60,68049,816583,336143,545,1,8015.29,Yes,0.4116458461662807,0,0,1,0
52,123649,1483786,315273,841,3,7020.2,Yes,0.2124787536747213,0,1,0,0
69,33320,399843,183522,625,1,6622.29,Yes,0.4589851516720313,0,0,1,0
67,53756,645070,211706,651,3,555.38,Yes,0.328190738989567,0,1,0,0
39,44353,532237,0,874,3,2085.22,Yes,0.0,0,0,1,0
45,59190,710274,0,770,3,4682.65,Yes,0.0,0,0,1,0
62,83736,1004834,356935,874,3,902.7,Yes,0.35521787678362793,0,0,1,0
49,125234,1502805,325343,634,5,737.21,Yes,0.21649049610561583,0,0,1,0
68,80887,970648,274747,704,2,4628.79,Yes,0.2830552373259925,0,0,1,0
44,57419,689033,93183,753,3,2719.24,Yes,0.13523735437925324,0,0,1,0
46,62439,749266,208858,692,4,333.72,No,0.27875013680054883,0,1,0,0
25,51994,623931,181497,699,3,638.45,No,0.2908927429475375,0,0,1,0
45,66244,794923,303744,674,5,3297.82,Yes,0.3821049334338043,0,1,0,0
50,64396,772755,0,706,4,4892.69,Yes,0.0,0,1,0,0
38,31625,379496,46333,696,1,5254.19,No,0.12209087842823113,0,1,0,0
68,98365,1180378,200752,762,5,1010.8,Yes,0.17007433212072742,0,1,0,0
42,49565,594780,118736,694,3,5915.5,No,0.19963011533676317,0,1,0,0
38,82329,987948,544174,641,5,1062.2,Yes,0.5508123909355553,0,1,0,0
49,64277,771322,80691,708,4,5433.94,Yes,0.10461389666053866,0,0,1,0
35,41614,499367,158595,771,2,2137.02,Yes,0.3175920715625983,0,0,1,0
50,50480,605755,154737,628,3,3761.49,Yes,0.25544485806968165,0,1,0,0
59,51160,613922,425855,700,5,1684.56,Yes,0.6936630386270568,0,1,0,0
42,89583,1074995,306677,596,2,1979.89,Yes,0.28528225712677735,0,1,0,0
42,58476,701714,0,855,4,2033.4,Yes,0.0,0,1,0,0
59,104166,1249986,0,674,3,591.36,Yes,0.0,0,0,1,0
22,112080,1344964,659853,564,4,3433.26,Yes,0.49061015759529625,0,1,0,0
29,28109,337305,0,779,1,2369.71,No,0.0,0,1,0,0
22,27516,330191,55347,693,2,6397.18,No,0.16762116471981367,0,1,0,0
61,51881,622577,449417,598,4,4277.76,Yes,0.7218657290584136,1,0,1,0
19,95998,1151976,196432,850,3,2405.18,Yes,0.1705174413355834,0,0,1,0
40,123938,1487250,0,821,2,1251.38,Yes,0.0,0,1,0,0
26,24119,289428,46225,584,2,2333.63,Yes,0.1597115690258026,0,0,1,0
58,52954,635452,0,667,2,7331.09,Yes,0.0,0,0,1,0
50,78617,943399,0,826,4,3262.16,No,0.0,0,1,0,0
70,56382,676589,93331,695,3,2497.09,No,0.13794341912150507,0,0,1,0
49,28167,338001,0,657,1,720.17,Yes,0.0,0,0,0,1
46,51936,623238,0,701,5,611.54,Yes,0.0,0,1,0,0
56,37364,448371,0,741,2,4760.8,Yes,0.0,0,0,1,0
60,54431,653176,197808,733,3,4682.62,Yes,0.30284027582152434,0,0,1,0
26,29500,354006,123842,621,1,3174.71,No,0.34983022886617743,0,0,1,0
68,48425,581096,0,781,2,2812.0,Yes,0.0,0,1,0,0
19,83721,1004657,303446,557,4,2604.85,Yes,0.30203940250254563,0,1,0,0
56,27375,328500,110587,572,2,2641.57,Yes,0.33664231354642316,0,0,1,0
55,30347,364166,52977,731,3,3062.05,Yes,0.145474865857878,0,0,1,0
19,27978,335730,90059,648,2,1119.81,Yes,0.2682482947606708,0,0,1,0
53,180270,2163238,0,809,5,3738.38,No,0.0,0,1,0,0
23,45785,549422,80600,847,2,2646.36,Yes,0.14669962251238575,0,0,1,0
36,60811,729729,32701,817,3,6144.84,Yes,0.044812526294007775,0,1,0,0
29,54414,652965,0,729,4,3199.76,Yes,0.0,0,1,0,0
42,76724,920693,445003,737,3,1475.94,No,0.48333483582475373,0,0,1,0
40,133734,1604807,608854,615,3,2898.7,Yes,0.3793939084263715,0,0,1,0
59,31377,376528,0,603,3,2124.32,Yes,0.0,0,0,1,0
32,25525,306300,162759,637,3,1630.2,No,0.5313712047012733,0,1,0,0
63,58202,698424,184500,591,2,859.92,No,0.2641661798563623,0,0,1,0
49,37277,447322,134525,734,1,2907.4,Yes,0.30073414676675864,0,0,1,0
33,53469,641626,161472,782,4,5953.22,Yes,0.25166062472530726,0,0,1,0
24,29037,348441,93023,814,3,5353.02,No,0.26696915690174233,0,1,0,0
24,23747,284967,0,690,1,2029.38,Yes,0.0,0,1,0,0
24,156186,1874232,0,778,4,2777.82,Yes,0.0,0,0,1,0
21,71632,859579,226794,695,3,3942.94,Yes,0.263843113896454,0,0,1,0
55,55818,669811,0,859,4,2178.82,Yes,0.0,0,1,0,0
37,65365,784377,23115,740,3,6718.96,Yes,0.029469247568452414,0,1,0,0
26,33780,405365,150285,650,3,2942.85,Yes,0.37073995041505803,0,0,1,0
19,28209,338509,179241,638,3,1785.7,Yes,0.5295014312765687,0,1,0,0
27,83218,998614,151406,706,3,755.54,No,0.15161613996999843,0,0,1,0
62,77634,931607,0,679,3,929.09,Yes,0.0,0,0,1,0
50,64396,772755,0,706,4,3587.89,Yes,0.0,0,1,0,0
54,72729,872743,353322,734,3,1514.48,Yes,0.4048408294308863,0,1,0,0
45,23663,283959,0,680,2,2539.73,Yes,0.0,0,0,1,0
35,71885,862617,63219,683,4,714.23,Yes,0.07328744970247514,0,0,1,0
23,26668,320021,0,679,3,2206.76,Yes,0.0,0,0,1,0
52,60299,723589,136988,824,4,3503.06,No,0.18931741637863483,0,1,0,0
38,43353,520241,69040,803,1,3750.48,No,0.13270772584244608,0,0,1,0
37,81896,982746,227413,612,3,3596.44,Yes,0.23140567349040342,0,0,1,0
